fips_code,date,flood,hail,heat,high_wind,hurricane,lightning,other,thunderstorm_wind,tornado,wildfire,winter_storm,total_events,max_magnitude,total_damage,total_injuries,total_deaths,any_storm
48035,2023-04-01,0,0,0,0,0,0,1,0,0,0,0,1,,0.0,0,0,0
48035,2023-04-03,0,1,0,0,0,0,0,0,0,0,0,2,2.5,100000.0,0,0,1
48035,2023-04-26,0,1,0,0,0,0,0,0,0,0,0,5,2.75,107000.0,0,0,1
48035,2023-04-28,0,1,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0,0,1
48035,2023-05-01,0,0,0,0,0,0,1,0,0,0,0,1,,0.0,0,0,0
48035,2023-05-06,0,0,0,0,0,0,0,1,0,0,0,1,56.0,0.0,0,0,1
48035,2023-05-15,0,0,0,0,0,1,0,0,0,0,0,1,,0.0,0,2,1
48035,2023-06-03,0,1,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0,0,1
48035,2023-06-11,0,1,0,0,0,0,0,0,0,0,0,1,2.0,100000.0,0,0,1
48035,2023-06-14,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48035,2023-06-19,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48035,2023-06-26,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48035,2023-07-10,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48035,2023-07-12,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48035,2023-07-17,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48035,2023-07-18,0,0,0,0,0,0,1,0,0,0,0,1,,0.0,0,0,0
48035,2023-08-01,0,0,1,0,0,0,1,0,0,0,0,3,,0.0,0,0,1
48035,2023-08-17,0,0,1,0,0,0,0,0,0,0,0,2,,0.0,0,0,1
48035,2023-08-27,0,0,0,0,0,0,0,1,0,0,0,1,48.0,8000.0,0,0,1
48035,2023-09-01,0,0,0,0,0,0,1,0,0,0,0,1,,0.0,0,0,0
48035,2023-09-05,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48035,2023-09-07,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48035,2023-09-23,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2014-01-05,0,0,0,0,0,0,0,0,0,0,1,1,,0.0,0,0,1
48037,2014-02-04,0,0,0,0,0,0,0,0,0,0,1,1,,0.0,0,0,1
48037,2014-02-07,0,0,0,0,0,0,0,0,0,0,1,1,,0.0,0,0,1
48037,2014-02-11,0,0,0,0,0,0,0,0,0,0,1,1,,0.0,0,0,1
48037,2014-03-02,0,0,0,0,0,0,0,0,0,0,1,1,,0.0,0,0,1
48037,2014-03-28,0,1,0,0,0,0,0,1,0,0,0,4,53.0,0.0,0,0,1
48037,2014-04-03,0,1,0,0,0,0,0,1,0,0,0,2,56.0,0.0,0,0,1
48037,2014-05-09,0,1,0,0,0,0,0,0,0,0,0,3,1.0,0.0,0,0,1
48037,2014-06-08,0,1,0,0,0,0,0,0,0,0,0,2,1.75,0.0,0,0,1
48037,2014-06-09,1,0,0,0,0,0,0,0,0,0,0,2,,0.0,0,0,1
48037,2014-07-23,0,0,0,0,0,0,0,1,0,0,0,2,53.0,0.0,0,0,1
48037,2014-10-02,0,0,0,0,0,0,0,1,0,0,0,3,65.0,70000.0,0,0,1
48037,2015-01-11,0,0,0,0,0,0,0,0,0,0,1,1,,0.0,0,0,1
48037,2015-02-23,0,0,0,0,0,0,0,0,0,0,1,1,,0.0,0,0,1
48037,2015-02-25,0,0,0,0,0,0,0,0,0,0,1,1,,0.0,0,0,1
48037,2015-03-04,0,0,0,0,0,0,0,0,0,0,1,1,,0.0,0,0,1
48037,2015-04-16,0,0,0,1,0,0,0,0,0,0,0,1,35.0,1000.0,0,0,1
48037,2015-05-09,0,1,0,0,0,0,0,1,0,0,0,6,52.0,0.0,0,0,1
48037,2015-05-10,1,0,0,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2015-05-11,1,0,0,0,0,0,0,0,0,0,0,2,,0.0,0,0,1
48037,2015-05-25,1,1,0,0,0,0,0,1,0,0,0,4,55.0,0.0,0,0,1
48037,2015-06-01,1,0,0,0,0,0,0,0,0,0,0,1,,29900000.0,0,0,1
48037,2015-06-18,0,0,0,0,0,0,0,1,0,0,0,1,54.0,0.0,0,0,1
48037,2015-07-04,1,0,0,0,0,0,0,0,0,0,0,3,,0.0,0,0,1
48037,2015-07-13,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2015-08-05,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2015-08-18,0,0,0,0,0,0,1,0,0,0,0,1,,0.0,0,0,0
48037,2015-09-01,0,0,0,0,0,0,1,0,0,0,0,1,,0.0,0,0,0
48037,2015-10-01,0,0,0,0,0,0,1,0,0,0,0,1,,0.0,0,0,0
48037,2015-11-17,0,0,0,0,0,0,0,1,0,0,0,1,53.0,0.0,0,0,1
48037,2015-12-27,1,0,0,0,0,0,0,1,1,0,0,3,70.0,65000.0,0,0,1
48037,2016-03-08,1,0,0,0,0,0,0,0,0,0,0,4,,0.0,0,0,1
48037,2016-03-17,0,1,0,0,0,0,0,1,0,0,0,4,56.0,0.0,0,0,1
48037,2016-04-11,0,1,0,0,0,0,0,1,0,0,0,4,61.0,0.0,0,0,1
48037,2016-04-29,0,1,0,0,0,0,1,1,0,0,0,4,60.0,0.0,0,0,1
48037,2016-05-09,0,1,0,0,0,0,0,1,1,0,0,29,83.0,501000.0,0,0,1
48037,2016-07-03,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2016-07-18,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2016-07-19,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2016-07-23,0,0,0,0,0,0,0,1,0,0,0,4,57.0,0.0,0,0,1
48037,2016-07-24,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2016-08-03,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2016-08-06,0,0,0,0,0,0,0,1,0,0,0,2,55.0,20000.0,0,0,1
48037,2016-08-09,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2016-10-25,0,0,0,0,0,0,1,0,0,0,0,1,,0.0,0,0,0
48037,2016-11-01,0,0,0,0,0,0,1,0,0,0,0,1,,0.0,0,0,0
48037,2016-12-01,0,0,0,0,0,0,1,0,0,0,0,1,,0.0,0,0,0
48037,2017-01-06,0,0,0,0,0,0,0,0,0,0,1,1,,0.0,0,0,1
48037,2017-01-21,0,1,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0,0,1
48037,2017-06-04,1,0,0,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2017-07-19,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2017-07-26,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2017-08-19,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2017-11-09,0,0,0,0,0,0,1,0,0,0,0,1,,0.0,0,0,0
48037,2017-12-01,0,0,0,0,0,0,1,0,0,0,0,1,,0.0,0,0,0
48037,2018-01-15,0,0,0,0,0,0,0,0,0,0,1,1,,0.0,0,0,1
48037,2018-01-21,0,0,0,0,0,0,0,0,1,0,0,2,,2550000.0,0,0,1
48037,2018-02-11,0,0,0,0,0,0,0,0,0,0,1,1,,0.0,0,0,1
48037,2018-02-21,1,0,0,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2018-04-06,0,1,0,0,0,0,0,0,0,0,0,1,1.75,0.0,0,0,1
48037,2018-04-13,0,0,0,0,0,0,1,0,0,0,0,1,,0.0,0,0,0
48037,2018-05-23,0,1,0,0,0,0,0,0,0,0,0,1,0.75,0.0,0,0,1
48037,2018-07-03,0,0,0,0,0,0,0,1,0,0,0,1,61.0,0.0,0,0,1
48037,2018-07-13,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2018-07-19,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2018-08-01,0,0,0,0,0,0,1,0,0,0,0,1,,0.0,0,0,0
48037,2018-10-31,0,0,0,0,0,0,0,1,0,0,0,1,56.0,0.0,0,0,1
48037,2018-12-01,0,0,0,0,0,0,0,1,0,0,0,2,52.0,0.0,0,0,1
48037,2018-12-14,0,1,0,0,0,0,0,0,0,0,0,1,1.5,0.0,0,0,1
48037,2018-12-27,0,0,0,0,0,0,0,1,0,0,0,1,61.0,0.0,0,0,1
48037,2019-05-01,0,0,0,0,0,0,0,1,0,0,0,1,56.0,0.0,0,0,1
48037,2019-05-18,0,0,0,0,0,0,0,1,0,0,0,1,52.0,0.0,0,0,1
48037,2019-05-29,0,0,0,0,0,0,0,1,0,0,0,3,52.0,0.0,0,0,1
48037,2019-06-21,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2019-06-29,0,1,0,0,0,0,0,0,0,0,0,2,1.0,0.0,0,0,1
48037,2019-07-09,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2019-07-17,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2019-08-07,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2019-08-17,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2019-08-26,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2019-09-17,0,0,0,0,0,0,1,0,0,0,0,1,,0.0,0,0,0
48037,2019-11-30,0,1,0,0,0,0,0,0,0,0,0,2,1.25,0.0,0,0,1
48037,2020-01-10,1,0,0,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2020-01-22,0,0,0,0,0,0,0,0,0,0,1,1,,0.0,0,0,1
48037,2020-04-28,0,0,0,0,0,0,0,1,0,0,0,5,61.0,0.0,0,0,1
48037,2020-05-16,1,0,0,0,0,0,0,0,1,0,0,3,,20000.0,0,0,1
48037,2020-05-26,0,1,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0,0,1
48037,2020-06-06,0,0,0,0,0,0,0,1,0,0,0,1,52.0,0.0,0,0,1
48037,2020-06-08,0,0,0,0,0,0,0,1,0,0,0,1,70.0,0.0,0,0,1
48037,2020-06-09,0,0,0,0,0,0,0,1,0,0,0,1,52.0,0.0,0,0,1
48037,2020-07-10,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2020-08-12,1,0,0,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2020-08-13,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2020-08-15,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2020-08-28,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2020-08-29,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2021-01-10,0,0,0,0,0,0,0,0,0,0,1,1,,0.0,0,0,1
48037,2021-02-14,0,0,0,0,0,0,0,0,0,0,1,2,,0.0,0,0,1
48037,2021-02-16,0,0,0,0,0,0,0,0,0,0,1,1,,1000000.0,0,0,1
48037,2021-02-25,0,1,0,0,0,0,0,0,0,0,0,2,1.0,0.0,0,0,1
48037,2021-03-17,0,1,0,0,0,0,0,1,0,0,0,2,52.0,0.0,0,0,1
48037,2021-03-27,0,0,0,0,0,0,0,1,0,0,0,2,61.0,0.0,0,0,1
48037,2021-04-09,0,1,0,0,0,0,0,1,0,0,0,4,56.0,0.0,0,0,1
48037,2021-04-14,0,1,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0,0,1
48037,2021-05-03,0,0,0,0,0,0,0,1,0,0,0,6,61.0,0.0,0,0,1
48037,2021-05-18,0,0,0,0,0,0,0,1,0,0,0,1,56.0,0.0,0,0,1
48037,2021-05-26,1,1,0,0,0,0,0,0,0,0,0,3,0.88,0.0,0,0,1
48037,2021-07-25,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2021-08-01,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2021-08-09,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2021-08-21,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2021-09-01,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2021-11-30,0,0,0,0,0,0,1,0,0,0,0,1,,0.0,0,0,0
48037,2021-12-01,0,0,0,0,0,0,1,0,0,0,0,1,,0.0,0,0,0
48037,2021-12-10,0,1,0,0,0,0,0,1,0,0,0,2,52.0,0.0,0,0,1
48037,2021-12-16,1,0,0,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2022-01-06,0,0,0,0,0,0,1,0,0,0,0,1,,0.0,0,0,0
48037,2022-01-15,0,0,0,0,0,0,0,0,0,0,1,1,,0.0,0,0,1
48037,2022-02-01,0,0,0,0,0,0,1,0,0,0,0,1,,0.0,0,0,0
48037,2022-02-03,0,0,0,0,0,0,0,0,0,0,1,1,,0.0,0,0,1
48037,2022-03-01,0,0,0,0,0,0,1,0,0,0,0,1,,0.0,0,0,0
48037,2022-04-04,0,0,0,0,0,0,0,1,0,0,0,1,56.0,0.0,0,0,1
48037,2022-04-13,0,0,0,0,0,0,0,1,0,0,0,2,78.0,0.0,0,0,1
48037,2022-06-11,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2022-06-18,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2022-06-22,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2022-06-26,0,1,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0,0,1
48037,2022-07-04,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2022-07-09,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2022-07-12,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2022-07-16,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2022-07-19,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2022-07-21,0,0,0,0,0,0,1,0,0,0,0,1,,0.0,0,0,0
48037,2022-07-24,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2022-08-01,0,0,0,0,0,0,1,0,0,0,0,1,,0.0,0,0,0
48037,2022-08-03,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2022-08-09,1,0,0,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2022-08-15,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2022-09-25,0,1,0,0,0,0,0,1,0,0,0,3,52.0,0.0,0,0,1
48037,2022-11-04,0,0,0,0,0,0,0,0,1,0,0,1,,7000000.0,0,0,1
48037,2022-12-22,0,0,0,0,0,0,0,0,0,0,1,1,,0.0,0,0,1
48037,2023-01-30,0,0,0,0,0,0,0,0,0,0,1,1,,0.0,0,0,1
48037,2023-02-01,0,0,0,0,0,0,0,0,0,0,1,1,,0.0,0,0,1
48037,2023-03-31,0,1,0,0,0,0,0,0,0,0,0,1,0.75,0.0,0,0,1
48037,2023-04-20,1,1,0,0,0,0,0,1,0,0,0,6,56.0,0.0,0,0,1
48037,2023-06-10,0,0,0,0,0,0,0,1,0,0,0,1,52.0,0.0,0,0,1
48037,2023-06-13,0,1,0,0,0,0,0,0,0,0,0,1,1.25,0.0,0,0,1
48037,2023-06-24,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2023-06-26,0,1,0,0,0,0,0,1,0,0,0,6,57.0,0.0,0,0,1
48037,2023-07-12,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2023-07-13,0,0,1,0,0,0,0,0,0,0,0,2,,0.0,0,0,1
48037,2023-07-16,0,0,0,0,0,0,0,1,0,0,0,1,61.0,0.0,0,0,1
48037,2023-07-18,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2023-07-19,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2023-07-30,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2023-07-31,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2023-08-01,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2023-08-06,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2023-08-09,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2023-08-18,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2023-09-05,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2023-09-06,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48037,2023-09-21,0,0,0,0,0,0,1,0,0,0,0,1,,0.0,0,0,0
48037,2023-09-24,0,0,0,0,0,0,0,1,0,0,0,1,52.0,0.0,0,0,1
48037,2023-10-04,1,0,0,0,0,0,0,0,0,0,0,3,,0.0,0,0,1
48039,2014-01-28,0,0,0,0,0,0,0,0,0,0,1,1,,0.0,0,0,1
48039,2014-04-17,0,0,0,0,0,1,0,0,0,0,0,5,,42000.0,0,0,1
48039,2014-05-28,0,0,0,0,0,0,1,0,0,0,0,1,,0.0,0,0,0
48039,2014-07-06,0,0,0,0,0,0,1,0,0,0,0,2,,0.0,0,0,0
48039,2014-07-24,0,0,0,0,0,0,1,0,0,0,0,2,,0.0,0,0,0
48039,2015-01-22,1,0,0,0,0,0,0,0,0,0,0,1,,1000.0,0,0,1
48039,2015-04-14,1,0,0,0,0,1,0,1,0,0,0,3,55.0,5000.0,0,0,1
48039,2015-04-16,0,1,0,0,0,0,0,0,0,0,0,1,0.75,0.0,0,0,1
48039,2015-04-17,1,1,0,0,0,0,0,1,0,0,0,19,70.0,190000.0,0,0,1
48039,2015-04-19,0,1,0,0,0,0,0,0,0,0,0,2,1.0,0.0,0,0,1
48039,2015-04-25,0,0,0,0,0,0,0,1,0,0,0,1,53.0,0.0,0,0,1
48039,2015-04-26,0,0,0,0,0,0,1,1,0,0,0,2,52.0,7000.0,0,0,1
48039,2015-05-05,0,0,0,0,0,0,1,0,0,0,0,1,,0.0,0,0,0
48039,2015-05-12,1,0,0,0,0,0,0,0,0,0,0,1,,75000.0,0,0,1
48039,2015-05-17,0,0,0,0,0,0,1,0,0,0,0,1,,0.0,0,0,0
48039,2015-05-24,0,0,0,0,0,0,0,1,0,0,0,2,55.0,100000.0,0,0,1
48039,2015-05-26,0,1,0,0,0,0,0,0,0,0,0,1,0.75,0.0,0,0,1
48039,2015-06-15,0,0,0,0,1,0,0,0,0,0,0,1,,0.0,0,0,1
48039,2015-08-20,1,0,0,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48039,2015-10-24,0,0,0,0,0,0,0,0,1,0,0,1,,20000.0,0,0,1
48039,2015-10-25,1,0,0,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48039,2015-10-31,0,0,0,0,0,0,0,0,1,0,0,8,,4600000.0,5,0,1
48039,2016-02-23,0,0,0,0,0,0,0,1,0,0,0,1,55.0,15000.0,0,0,1
48039,2016-04-13,0,0,0,0,0,0,0,1,0,0,0,7,55.0,86000.0,0,0,1
48039,2016-05-13,0,1,0,0,0,0,0,0,0,0,0,2,1.0,0.0,0,0,1
48039,2016-05-19,0,0,0,0,0,0,0,1,0,0,0,3,52.0,0.0,0,0,1
48039,2016-05-21,0,1,0,0,0,1,0,1,0,0,0,5,56.0,28000.0,0,0,1
48039,2016-08-28,1,0,0,0,0,0,0,0,0,0,0,1,,12000.0,0,0,1
48039,2017-01-22,0,0,0,1,0,0,0,0,0,0,0,1,38.0,1500.0,0,0,1
48039,2017-02-14,0,0,0,0,0,0,0,0,1,0,0,1,,100000.0,0,0,1
48039,2017-02-17,0,0,0,0,0,0,1,0,0,0,0,1,,0.0,0,0,0
48039,2017-03-05,0,0,0,0,0,0,0,0,1,0,0,1,,0.0,0,0,1
48039,2017-03-29,1,0,0,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48039,2017-04-18,1,0,0,0,0,0,0,0,0,0,0,2,,450000.0,0,0,1
48039,2017-05-22,0,0,0,0,0,0,1,0,1,0,0,2,,200000.0,0,0,1
48039,2017-06-21,0,0,0,0,1,0,0,0,0,0,0,1,,0.0,0,0,1
48039,2017-08-07,0,0,0,0,0,0,1,0,0,0,0,1,,0.0,0,2,0
48039,2017-08-25,0,0,0,0,1,0,1,0,1,0,0,7,,780000.0,0,0,1
48039,2017-08-26,1,0,0,0,0,0,0,0,0,0,0,2,,2000100000.0,0,0,1
48039,2017-08-28,1,0,0,0,0,0,0,0,0,0,0,3,,0.0,0,0,1
48039,2017-09-21,0,0,0,0,0,1,0,0,0,0,0,1,,2000.0,0,0,1
48039,2017-12-08,0,0,0,0,0,0,0,0,0,0,1,1,,0.0,0,0,1
48039,2018-03-29,0,0,0,0,0,0,0,1,1,0,0,4,52.0,2500.0,0,0,1
48039,2018-05-23,0,0,0,0,0,0,1,0,0,0,0,2,,0.0,0,0,0
48039,2018-05-26,0,1,0,0,0,0,0,1,0,0,0,7,58.0,21000.0,0,0,1
48039,2018-09-09,0,0,0,0,0,0,1,0,0,0,0,1,,0.0,0,0,0
48039,2018-10-15,0,0,0,0,0,0,1,0,0,0,0,1,,0.0,0,0,0
48039,2018-10-31,0,0,0,0,0,0,0,1,1,0,0,2,50.0,30000.0,0,0,1
48039,2019-02-26,0,1,0,0,0,0,0,0,0,0,0,2,1.0,0.0,0,0,1
48039,2019-03-30,0,0,0,0,0,0,1,0,0,0,0,1,,0.0,0,0,0
48039,2019-04-07,0,0,0,0,0,0,0,1,0,0,0,1,51.0,10000.0,0,0,1
48039,2019-05-04,0,0,0,0,0,0,0,1,0,0,0,1,52.0,2000.0,0,0,1
48039,2019-05-26,0,0,0,0,0,0,1,0,0,0,0,1,,0.0,0,1,0
48039,2019-06-09,0,0,1,0,0,0,0,0,0,0,0,2,,0.0,0,0,1
48039,2019-07-14,0,0,0,0,0,0,1,0,0,0,0,1,,0.0,0,0,0
48039,2019-08-14,0,0,0,0,0,1,0,0,0,0,0,1,,0.0,3,0,1
48039,2019-09-18,1,0,0,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48039,2020-01-11,0,0,0,0,0,0,0,1,0,0,0,1,52.0,3000.0,0,0,1
48039,2020-05-11,0,0,0,0,0,0,1,0,0,0,0,1,,0.0,0,1,0
48039,2020-05-16,0,0,0,0,0,0,1,1,0,0,0,2,53.0,4000.0,0,1,1
48039,2020-07-25,1,0,0,0,1,0,0,0,0,0,0,4,,0.0,0,0,1
48039,2020-08-26,0,0,0,0,0,0,1,0,0,0,0,1,,0.0,0,0,0
48039,2020-09-21,0,0,0,0,0,0,1,0,0,0,0,1,,0.0,0,0,0
48039,2021-01-06,0,1,0,0,0,0,0,1,0,0,0,2,50.0,0.0,0,0,1
48039,2021-02-15,0,0,0,0,0,0,0,0,0,0,1,3,,880000.0,0,1,1
48039,2021-05-01,1,0,0,0,0,0,0,0,0,0,0,1,,5000.0,0,0,1
48039,2021-05-02,0,0,0,0,0,0,1,0,0,0,0,1,,0.0,0,1,0
48039,2021-05-18,0,0,0,0,0,0,0,1,0,0,0,1,50.0,0.0,0,0,1
48039,2021-05-28,0,0,0,0,0,0,0,1,0,0,0,1,50.0,0.0,0,0,1
48039,2021-08-14,0,0,0,0,0,0,1,0,0,0,0,1,,0.0,0,0,0
48039,2021-09-13,0,0,0,0,1,0,1,0,0,0,0,4,,0.0,0,0,1
48039,2021-12-18,0,0,0,0,0,0,0,1,0,0,0,1,52.0,0.0,0,0,1
48039,2022-03-22,0,0,0,0,0,0,0,1,1,0,0,2,50.0,21000.0,0,0,1
48039,2022-04-05,0,0,0,0,0,0,1,0,0,0,0,2,,0.0,0,0,0
48039,2022-04-26,0,0,0,0,0,0,1,0,0,0,0,1,,0.0,0,0,0
48039,2022-05-01,0,0,0,0,0,0,1,0,0,0,0,4,,0.0,0,0,0
48039,2022-05-06,0,1,0,0,0,0,0,0,0,0,0,1,0.88,0.0,0,0,1
48039,2022-05-25,0,0,0,0,0,0,0,1,0,0,0,1,50.0,0.0,0,0,1
48039,2022-06-01,0,0,0,0,0,0,1,0,0,0,0,3,,0.0,0,0,0
48039,2022-07-01,0,0,0,0,0,0,1,0,0,0,0,2,,0.0,0,0,0
48039,2022-08-01,0,0,0,0,0,0,1,0,0,0,0,2,,0.0,0,0,0
48039,2023-01-24,0,0,0,0,0,0,0,0,1,0,0,1,,0.0,0,0,1
48039,2023-06-16,0,0,1,0,0,0,0,0,0,0,0,2,,0.0,0,0,1
48039,2023-06-21,0,0,0,0,0,0,0,1,0,0,0,1,50.0,0.0,0,0,1
48039,2023-06-25,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48039,2023-07-12,0,0,1,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48039,2023-08-05,0,0,1,0,0,0,0,0,0,0,0,3,,0.0,0,0,1
48039,2023-08-23,0,0,1,0,0,0,0,0,0,0,0,3,,0.0,0,0,1
48039,2023-09-01,0,0,0,0,0,0,1,0,0,0,0,3,,0.0,0,0,0
48039,2023-09-05,0,0,1,0,0,0,0,0,0,0,0,3,,0.0,0,0,1
48039,2023-10-01,0,0,0,0,0,0,1,0,0,0,0,3,,0.0,0,0,0
48041,2014-01-28,0,0,0,0,0,0,0,0,0,0,1,2,,0.0,0,0,1
48041,2014-02-06,0,0,0,0,0,0,0,0,0,0,1,1,,50000.0,0,0,1
48041,2014-03-02,0,0,0,0,0,0,0,0,0,0,1,1,,0.0,0,0,1
48041,2014-03-03,0,0,0,0,0,0,0,0,0,0,1,1,,0.0,0,0,1
48041,2014-05-09,0,1,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0,0,1
48041,2014-05-27,0,0,0,0,0,1,0,0,0,0,0,1,,35000.0,0,0,1
48041,2014-06-09,0,0,0,0,0,0,1,0,0,0,0,1,,0.0,0,0,0
48041,2014-06-25,1,0,0,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48041,2014-07-17,1,0,0,0,0,0,0,0,0,0,0,1,,50000.0,0,0,1
48041,2014-09-12,1,0,0,0,0,0,0,0,0,0,0,1,,3000.0,0,0,1
48041,2015-04-16,0,1,0,0,0,0,0,0,0,0,0,1,1.5,0.0,0,0,1
48041,2015-04-19,0,1,0,0,0,0,0,0,0,0,0,2,1.0,0.0,0,0,1
48041,2015-04-27,0,0,0,0,0,0,1,0,0,0,0,2,,0.0,0,0,0
48041,2015-05-23,0,0,0,0,0,0,0,1,0,0,0,1,55.0,0.0,0,0,1
48041,2015-05-25,1,0,0,0,0,0,0,0,0,0,0,1,,5000.0,0,0,1
48041,2015-06-16,0,0,0,0,1,0,0,0,0,0,0,1,,0.0,0,0,1
48041,2015-08-25,0,0,0,0,0,0,0,1,0,0,0,2,59.0,0.0,0,0,1
48041,2015-10-24,1,0,0,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48041,2015-12-27,1,0,0,0,0,0,0,0,0,0,0,1,,0.0,0,0,1
48041,2016-04-27,0,0,0,0,0,0,0,1,0,0,0,2,60.0,0.0,0,0,1
48041,2016-05-26,1,0,0,0,0,0,0,0,1,0,0,2,,7100000.0,0,0,1
48041,2017-01-02,0,0,0,0,0,0,0,1,0,0,0,1,52.0,0.0,0,0,1
